ARQUITETURA_ANSATZ,INPUT_EMBEDDING,DATASET,DATASET_DIVISION_INDEX,OPTIMIZER,UNSUPERVISED_METRIC,MEASURED_WIRES,MEASURE_TYPE,TRAIN_METRIC_COST,TEST_METRIC_COST,TRAIN_ACCURACY,TEST_ACCURACY,WEIGHT,BIAS,USE_BIAS,Normalized
ry,amplitude,blobs_2classes_2features_500samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5694052878262805,0.5761988518562587,0.532838976541335,0.5931618027974443,[0.20131254],[0.29153876],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0027680436394158,0.0074385641430977,0.4254488595191475,0.3238379659867828,[0.40602746],[0.76677902],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5711250738853155,0.5653414963336699,0.5817185462341511,0.5216365262429463,[0.20268362],[0.27905472],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0022851253288445,0.0052700769115721,0.581718603352619,0.5078801959060656,[0.71850198],[0.72007372],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.5014552652207277,0.3599715575026446,0.6258503401360545,0.8092643051771117,[0.3782349],[0.2918047],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0247979326824466,0.0267910275171848,0.5611330972714018,0.8092643051771117,[0.42293707],[0.25059896],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5713144199031102,0.3362219282997128,0.500312174817898,1.0,[0.34605696],[0.30570375],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0329760074333576,0.0159407315425546,0.500312174817898,1.0,[0.42274205],[0.34557728],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5757669577476534,0.4791225631447562,0.4998264009443788,0.6372727272727273,[0.37128186],[0.27445196],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0338321321392393,0.0580744355913879,0.4998264009443788,0.4850136239782016,[0.53579179],[0.35012427],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5017168451248267,0.5562804347314825,0.6257204360808277,0.4845454545454545,[0.40450057],[0.28356569],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0203342781668042,0.1101462712782326,0.6257204360808277,0.3509090909090909,[0.44856238],[0.25708204],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5844350423657512,0.490907888640663,0.4419444444444444,0.6376021798365122,[0.3917656],[0.2854238],YES,YES
ry,amplitude,blobs_2classes_2features_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0476925296325379,0.0378531508099767,0.2889675761994029,0.6376021798365122,[0.51873814],[0.27763036],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.3210896394578791,0.4097264017312907,0.9435580635110176,0.835133036142172,[0.22489446],[0.3646753],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0009633434513412,0.0036781377565086,0.820694446051783,0.733444520749534,[2.31217616],[-0.68491085],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.3518107684977942,0.3620582476516639,0.9120402743644308,0.8704919612647605,[0.22951653],[0.36916033],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0010161992753402,0.0022398731325138,0.8506068619039802,0.8527193441479156,[0.43204836],[0.43068589],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.3475924806148533,0.3861219287975882,0.8964817775962513,0.8704919612647605,[0.18031136],[0.31405304],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,[0.09726177],[1.43474546],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.3680933314094166,0.3586250312421979,0.8581698813576055,0.8884460344565943,[0.19027081],[0.33540517],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0010282304687471,0.0025583540212129,0.8281199773318494,0.8351301603996845,[0.23660908],[0.25312657],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.3557022751326901,0.3675907587495135,0.8810565486518445,0.8884466181990707,[0.18412169],[0.32924918],YES,YES
ry,amplitude,blobs_2classes_2features_500samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0010137838590193,0.002853779392778,0.8430777650963656,0.8004988607746732,[0.39299108],[0.37944394],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.7744234101328524,0.8161910087829508,0.3796982626803943,0.3469387755102041,[0.47870098],[0.13291384],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0461173411369827,0.0779604515140184,0.377653598466769,0.3469387755102041,[0.46607392],[0.14578933],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.7964122312633162,0.8415085242283427,0.4249042908672464,0.3380511703864997,[0.46442122],[0.16513542],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0382544232393815,0.108701453146194,0.4109771236034757,0.4180284659989457,[0.55065947],[0.19413094],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.8083373563864785,0.7893812375334781,0.3804055184582389,0.3862322648449816,[0.4361082],[0.12506221],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.042914878448248,0.1090460388221524,0.3720776356418174,0.3862322648449816,[0.48743649],[0.16598876],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.7972251873024016,0.7707833811574593,0.388897524147885,0.3403899721448468,[0.47043228],[0.15519396],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0423964858089242,0.0984243487601956,0.377653598466769,0.3304157549234136,[0.59934499],[0.22605979],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.8102403738408714,0.8052043841981219,0.3798421469180892,0.3671309192200557,[0.48530135],[0.12991864],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0423288909690013,0.0986955247383887,0.377653598466769,0.3671309192200557,[0.45755866],[0.15902483],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.5115758988243886,0.7371725885770266,0.6263705369693562,0.4687675858187957,[0.35398254],[0.03869123],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.014881126136688,0.0814590966193903,0.6263705369693562,0.4687675858187957,[0.34764385],[0.03407637],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5556471337180351,0.6102846048045288,0.5888532797299604,0.5407990996060776,[0.36309748],[0.03266292],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0164867446136154,0.0353854799589817,0.6086508281976678,0.5945330296127562,[0.35202604],[0.04384388],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5710853437015729,0.7345394008838517,0.5757660950238965,0.4877916440586001,[0.36543999],[0.0275497],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.020557467518787,0.0531505029553165,0.5757660950238965,0.5498030388294879,[0.36244296],[0.05802488],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.5750689005452235,0.6857660120394959,0.5838495625669832,0.4877916440586001,[0.3589231],[-0.00200499],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0195104623222812,0.0553463946252256,0.5786711403198251,0.51300498063088,[0.34878831],[0.02929479],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5118590670456672,0.6637401131547369,0.6424100126573081,0.4952960708356392,[0.36709083],[0.01157521],YES,YES
ry,amplitude,blobs_3classes_2features_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0161622359517198,0.0563979957776686,0.6424100126573081,0.4952960708356392,[0.39226017],[0.03195275],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.7802166809642805,0.7993786166747202,0.3355953235805992,0.3426132123648338,[0.39187955],[0.0670451],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0036657576748583,0.0094680729083592,0.3329105129502638,0.3197349058193366,[0.36365173],[0.09030008],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.7922776488133445,0.7712737937017913,0.3462869699890126,0.3435153096610452,[0.37362717],[0.03245443],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.003964765607773,0.0081686232110917,0.3279527316954786,0.3484434557177892,[0.36544258],[0.09319392],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.7887107619392709,0.7780621815833098,0.3268122556313889,0.3513398496380179,[0.39366618],[0.06678855],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0037157117829207,0.0088762219528796,0.319735058961188,0.3406253523115624,[0.39866866],[0.12913422],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.7841542784838393,0.7667229340553553,0.3506692653860832,0.3371217223657282,[0.40868446],[0.07046509],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0036208426966848,0.0074532440076405,0.3490747532728348,0.3480860060029556,[0.34589418],[0.13439403],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.7791585382046973,0.7813076991391235,0.3307157867254666,0.3535777880236179,[0.39877396],[0.08902687],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.003640173996254,0.0090143850301145,0.328154293714497,0.3479236518007703,[0.40611674],[0.13528414],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6409131590706296,0.6747439159547997,0.5628194508346434,0.554383892505322,[0.38374925],[0.14754869],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0021041947439806,0.0053951574768197,0.5735540862670866,0.5560577315471787,[0.35234379],[0.14223702],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.6629537603092157,0.6578598021358537,0.5542409523373264,0.5560292357921556,[0.40105931],[0.13934661],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0022507863862758,0.0053085462819492,0.5592189545799825,0.5750338623246788,[0.35250461],[0.13070867],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.649110606618966,0.6653061757856285,0.5603629615386092,0.5533698450305744,[0.40460117],[0.12753259],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0021282260488595,0.0051115092129554,0.569267696513443,0.559864203252306,[0.34278824],[0.12087237],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.6708857976431069,0.6190003790247758,0.5580128790003505,0.5785985125747605,[0.38264414],[0.13736763],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.002213538756952,0.0047768625308954,0.5683700614878676,0.5856957263711705,[0.32539477],[0.12395064],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.6153580351780639,0.6669590151011372,0.5792821066307983,0.5661193216302624,[0.43473117],[0.18067612],YES,YES
ry,amplitude,blobs_3classes_2features_500samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0019694991407146,0.0052756550536106,0.5869238801512189,0.5700239848946196,[0.37145062],[0.13824906],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6145281741747568,0.577674804218105,0.6269812475055795,0.6472199259605362,[0.33103292],[0.26252813],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.029564424535716,0.0244861662267816,0.6201194074759969,0.6520440752039426,[0.37515093],[0.22521736],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.5533933152492918,0.6685450255119829,0.6666130374171659,0.5436572474080098,[0.32270073],[0.21584204],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0173421744808428,0.0495646859573565,0.6705354648860464,0.5866481127152549,[0.45450925],[0.26321439],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.6122549717237782,0.6987281574540223,0.5964999716826188,0.5529014669609243,[0.29647936],[0.20512345],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0152599251890336,0.0900321927302057,0.6621229203042983,0.5529014669609243,[0.32735739],[0.18899826],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.6523047651942792,0.7227059931135774,0.5603155638414657,0.5044911161133816,[0.23676584],[0.26847387],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0208177310057198,0.0503608754009831,0.6306125597901558,0.6140253652475636,[0.38086329],[0.22492196],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.5670887810933567,0.7907398549815031,0.6491671518752726,0.5790968853518209,[0.42912619],[0.2772433],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0170115028847392,0.0566391346250261,0.6698993234876126,0.574439947100549,[0.50150712],[0.28430809],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.6103066573002218,0.6035687119913558,0.6105668099747004,0.6048662118782949,[0.39330344],[0.28766122],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0029335666400662,0.0061432716474705,0.6306647534793723,0.6297021761904663,[0.43021347],[0.22396296],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.6273674726638928,0.624659960637207,0.6013100004834389,0.5939710556653075,[0.33864427],[0.29534801],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0028611071707159,0.0074409636025295,0.6250730368220457,0.6288161155843981,[0.45885498],[0.27453773],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.6225237793612646,0.6184687257854777,0.5916787396307056,0.5995756250128937,[0.35002497],[0.28437687],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.003066573668722,0.0075592881801908,0.6122666620281342,0.6128766666893595,[0.43133205],[0.29331666],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.6188344570971773,0.6215587043577195,0.6064382962263432,0.5923022038850991,[0.35858731],[0.29957526],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0026148683193169,0.0063046115360632,0.6302792137997111,0.6185241571175786,[0.60166129],[0.29477702],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.6234674118454727,0.6364585685741475,0.5976511431416284,0.5983790023299019,[0.34118845],[0.29136623],YES,YES
ry,amplitude,blobs_4classes_2features_500samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0031401223289719,0.0072267918164247,0.6113017465583015,0.6171017857442771,[0.39502463],[0.25278098],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.7544238356481016,0.7963888991175532,0.4859399846873065,0.4036076179866749,[0.38556792],[0.19714312],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0275353771904114,0.0789783946812824,0.478333611948558,0.4520577004666949,[0.5008666],[0.24056678],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.804971762639331,0.8225490869520262,0.4704573286162498,0.4867758742493818,[0.28794505],[0.22179396],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0340211924785352,0.0719880740329634,0.4976215819553129,0.4801135750997376,[0.30465537],[0.2082281],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.7087779187314023,0.7781521938984066,0.4827108719556208,0.4970141503310398,[0.48065891],[0.21241619],YES,YES
ry,amplitude,blobs_4classes_2features_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0228789142767329,0.0670988807106801,0.4827108719556208,0.4913726556129383,[0.48140506],[0.23049991],YES,YES
